item,itemLabel,latitude,longitude,date
http://www.wikidata.org/entity/Q4118271,bataille d'Écija,37.533333333,-5.083333333,
http://www.wikidata.org/entity/Q4127950,deuxième siège de Missolonghi,38.366666666,21.416666666,1823-09-20T00:00:00Z
http://www.wikidata.org/entity/Q4166578,bataille de Khanwa,27.035278,77.543056,
http://www.wikidata.org/entity/Q4127950,deuxième siège de Missolonghi,38.447222222,21.369166666,1823-09-20T00:00:00Z
http://www.wikidata.org/entity/Q4128034,seconde bataille de Kernstown,39.13951,-78.1953,
http://www.wikidata.org/entity/Q4141460,bataille d'Athenry,53.3105,-8.748,
http://www.wikidata.org/entity/Q4159143,bataille de Someri,60.207,27.643,1942-07-08T00:00:00Z
http://www.wikidata.org/entity/Q4118163,siège d'Algésiras,36.1275,-5.453888888,1309-07-01T00:00:00Z
http://www.wikidata.org/entity/Q4127869,seconde bataille d'Adobe Walls,35.893611111,-101.161944444,
http://www.wikidata.org/entity/Q4118683,siège d'Algésiras,36.1275,-5.453888888,1278-07-01T00:00:00Z
http://www.wikidata.org/entity/Q4117011,bataille de Wadi al-Laban,34.3,-4.9,1558-04-12T00:00:00Z
http://www.wikidata.org/entity/Q692089,bataille de Drina,44.3296,19.29252,1914-09-06T00:00:00Z
http://www.wikidata.org/entity/Q1756737,opération Maestral,44.3428,17.2683,1995-09-08T00:00:00Z
http://www.wikidata.org/entity/Q1759500,bataille de Langres,47.85,5.333333,
http://www.wikidata.org/entity/Q1757487,bataille de la Grenouillère,49.932,-97.121,
http://www.wikidata.org/entity/Q1759660,bataille de Changsha,28.2,112.967,1941-09-06T00:00:00Z
http://www.wikidata.org/entity/Q690495,bataille de Keresztes,47.825277777,20.688055555,1596-10-24T00:00:00Z
http://www.wikidata.org/entity/Q691273,bataille de Taungû,18.9333,96.4333,
http://www.wikidata.org/entity/Q1760280,bataille de Guastalla,44.91666667,10.66666667,
http://www.wikidata.org/entity/Q690573,bataille de Brignais,45.67472,4.75222,
http://www.wikidata.org/entity/Q1758473,bataille de Hatfield Chase,53.585,-0.926,
http://www.wikidata.org/entity/Q692074,bataille d'Ivankovac,43.9736,21.4347,
http://www.wikidata.org/entity/Q691968,poche de Kamianets-Podilskyï,49.0,26.5,1944-03-25T00:00:00Z
http://www.wikidata.org/entity/Q1760784,bataille de Molodi,55.275,37.508611111,1572-08-09T00:00:00Z
http://www.wikidata.org/entity/Q4872860,bataille de la Bogue,22.774,113.629,1856-11-12T00:00:00Z
http://www.wikidata.org/entity/Q4872861,bataille du Bogue,22.79856111,113.62101389,1841-02-23T00:00:00Z
http://www.wikidata.org/entity/Q4872831,bataille de l'Argeș,44.266667,26.05,
http://www.wikidata.org/entity/Q4872834,bataille des Badlands,46.8718,-103.678277,1864-08-07T00:00:00Z
http://www.wikidata.org/entity/Q4872845,bataille de la barrière,22.214722,113.548889,
http://www.wikidata.org/entity/Q4872820,bataille d'al-Mazraa,32.66666667,36.73333333,1925-08-02T00:00:00Z
http://www.wikidata.org/entity/Q1799032,bataille de Camerinum,43.140278,13.068889,
http://www.wikidata.org/entity/Q1795012,bataille de Guetaria,43.3,-2.2,
http://www.wikidata.org/entity/Q1793109,bataille de Chippawa,43.052222222,-79.024722222,
http://www.wikidata.org/entity/Q1794532,bataille d'Åsle,58.18,13.652,
http://www.wikidata.org/entity/Q1806377,bataille de Sezawa,35.896027777,138.244583333,
http://www.wikidata.org/entity/Q1804983,bataille de Bagdad,33.333333333,44.433333333,2003-04-03T00:00:00Z
http://www.wikidata.org/entity/Q1807089,bataille de Calatañazor,41.7,-2.81667,
http://www.wikidata.org/entity/Q1788933,bataille de Dertosa,40.8,0.51666667,
http://www.wikidata.org/entity/Q1792643,bataille de Tarifa,36.045,-5.615,
http://www.wikidata.org/entity/Q1789376,bataille de Kwajalein,8.71666667,167.73333333,1944-01-31T00:00:00Z
http://www.wikidata.org/entity/Q1787589,bataille d'Usti nad Labem,50.6598,13.9648,
http://www.wikidata.org/entity/Q1789809,querelle de Kronberger,50.156674,8.574201,1389-02-24T00:00:00Z
http://www.wikidata.org/entity/Q1788393,bataille de Shiroyama,31.597222222,130.549722222,
http://www.wikidata.org/entity/Q690470,bataille de Mohács,45.85125,18.40944444,
http://www.wikidata.org/entity/Q690489,siège de Paris,48.8566,2.35183,1870-09-19T00:00:00Z
http://www.wikidata.org/entity/Q690489,siège de Paris,48.856944444,2.351388888,1870-09-19T00:00:00Z
http://www.wikidata.org/entity/Q690481,bataille de Slankamen,45.133333,20.233333,
http://www.wikidata.org/entity/Q2889598,bataille de Pedroso,41.064444444,-8.556388888,
http://www.wikidata.org/entity/Q2889607,bataille de Peyrestortes,42.755,2.8525,
http://www.wikidata.org/entity/Q2889596,bataille de Petite-Rivière,19.133,-72.483,
http://www.wikidata.org/entity/Q2889614,bataille de Picacho Pass,32.63111111,-111.41555556,
http://www.wikidata.org/entity/Q2889619,bataille de Plaisance,19.6,-72.466666666,
http://www.wikidata.org/entity/Q2889605,bataille de Petitcoudiac,45.93222222,-65.17472222,
http://www.wikidata.org/entity/Q2889623,bataille de Plaudren,47.779722222,-2.691388888,
http://www.wikidata.org/entity/Q2889612,bataille de Piré,48.0103,-1.42917,
http://www.wikidata.org/entity/Q4090287,bataille du canal de la Mona,18.5,-68.0,
http://www.wikidata.org/entity/Q4090297,bataille de Wilno,54.6667,25.3167,1939-09-18T00:00:00Z
http://www.wikidata.org/entity/Q4087474,bataille de Woosung,31.375,121.5,
http://www.wikidata.org/entity/Q2889632,bataille de Pont-Aven,47.85,-3.75,
http://www.wikidata.org/entity/Q4090284,bataille d'Alexander Fort,44.516666666,50.266666666,
http://www.wikidata.org/entity/Q2889635,bataille de Poljana,46.54444444,14.87366389,1945-05-09T00:00:00Z
http://www.wikidata.org/entity/Q4087472,bataille de Trancoso,40.756846,-7.349597,
http://www.wikidata.org/entity/Q4087469,bataille de Tippermuir,56.395555555,-3.54,
http://www.wikidata.org/entity/Q4090266,bataille de Komsomolskoye,43.06027778,45.60388889,2000-03-06T00:00:00Z
http://www.wikidata.org/entity/Q2889582,bataille de Pech-David,43.553055555,1.446666666,
http://www.wikidata.org/entity/Q4090296,bataille de Kazan,55.78333333,49.16666667,1774-07-12T00:00:00Z
http://www.wikidata.org/entity/Q2889600,bataille de Pesaro,43.911591666,12.909769444,
http://www.wikidata.org/entity/Q2889624,bataille de Plouharnel,47.607638888,-3.135627777,
http://www.wikidata.org/entity/Q2889611,bataille de Phu Tong Hoa,22.283333333,105.883055555,
http://www.wikidata.org/entity/Q2889578,bataille de Palo Hincado,18.76935,-69.06651,
http://www.wikidata.org/entity/Q2889405,bataille de Mostertshoek,-29.65,26.16666667,
http://www.wikidata.org/entity/Q2889398,bataille de Morne Pelé,19.7,-72.15,
http://www.wikidata.org/entity/Q2889406,bataille de Mouilleron-le-Captif,46.718055555,-1.454166666,
http://www.wikidata.org/entity/Q2889422,bataille de Mulhouse,47.749481,7.33994,
http://www.wikidata.org/entity/Q2889436,siège de Mélos,36.683333333,24.416666666,
http://www.wikidata.org/entity/Q2889437,bataille de Méribel,45.396731,6.566269,
http://www.wikidata.org/entity/Q2889402,bataille de Mortagne,46.9925,-0.9525,1795-10-03T00:00:00Z
http://www.wikidata.org/entity/Q2889397,bataille de Mortagne,46.9925,-0.9525,1794-03-23T00:00:00Z
http://www.wikidata.org/entity/Q2889408,bataille de Moutiers-les-Mauxfaits,46.492222222,-1.425555555,
http://www.wikidata.org/entity/Q2889417,bataille de Morotai,2.031111111,128.290555555,1944-09-15T00:00:00Z
http://www.wikidata.org/entity/Q2889426,bataille de Muzillac,47.553888888,-2.480555555,
http://www.wikidata.org/entity/Q2889425,bataille de Muzillac,47.553888888,-2.480555555,
http://www.wikidata.org/entity/Q696438,bataille navale de Guadalcanal,-9.186111111,159.895,1942-11-13T00:00:00Z
http://www.wikidata.org/entity/Q696479,bataille des Salomon orientales,-8.385227,162.734871,1942-08-24T00:00:00Z
http://www.wikidata.org/entity/Q696300,bataille de Łódź,51.776944444,19.454722222,1914-11-11T00:00:00Z
http://www.wikidata.org/entity/Q4873063,bataille du cap Palos,37.620555555,-0.656388888,
http://www.wikidata.org/entity/Q4873029,bataille de la Trent,53.533333,-1.676111,
http://www.wikidata.org/entity/Q4873060,bataille de la Barbade,13.187,-59.457,
http://www.wikidata.org/entity/Q4873059,bataille de Şırnak,37.5164,42.4611,
http://www.wikidata.org/entity/Q4873050,bataille du détroit de Messine,38.24583333,15.6325,
http://www.wikidata.org/entity/Q4873051,bataille de Áth an Chip,53.99637313,-8.07855506,
http://www.wikidata.org/entity/Q4873072,bataille du lac Saint-Sacrement,43.42611111,-73.71222222,
http://www.wikidata.org/entity/Q4873032,bataille de Twin-Tunnels,37.44305556,127.6725,
http://www.wikidata.org/entity/Q4873073,bataille en raquettes,43.84138889,-73.3875,
http://www.wikidata.org/entity/Q2889168,bataille de Lopera,37.945,-4.215,1936-12-27T00:00:00Z
http://www.wikidata.org/entity/Q2889160,bataille de Loon Lake,54.04055556,-109.00083333,
http://www.wikidata.org/entity/Q2889207,bataille de Makryplagi,37.17,22.0,
http://www.wikidata.org/entity/Q2889178,bataille de Machecoul,46.993888888,-1.821666666,1794-01-02T00:00:00Z
http://www.wikidata.org/entity/Q2889171,bataille de Lutèce,48.8566,2.35183,
http://www.wikidata.org/entity/Q2889188,bataille de Maison-neuve,48.493333333,-1.292777777,
http://www.wikidata.org/entity/Q2889186,bataille de Magnano,45.4833,8.08333,
http://www.wikidata.org/entity/Q2889173,bataille de Léogane,18.510833333,-72.633888888,
http://www.wikidata.org/entity/Q2889175,bataille de Machecoul,46.993888888,-1.821666666,
http://www.wikidata.org/entity/Q2889182,bataille de Machecoul,46.993888888,-1.821666666,
http://www.wikidata.org/entity/Q2889180,bataille de Machecoul,46.993888888,-1.821666666,
http://www.wikidata.org/entity/Q2889204,troisième bataille d'al-Malikiyya,33.098197,35.511097,1948-06-05T00:00:00Z
http://www.wikidata.org/entity/Q2889191,bataille de Magdhaba,30.89,34.02,
http://www.wikidata.org/entity/Q5036988,siège de Berwick,55.766666666,-2.0,1318-04-16T00:00:00Z
http://www.wikidata.org/entity/Q5037055,Prise de Saint-Vincent,13.25,-61.2,1779-06-16T00:00:00Z
http://www.wikidata.org/entity/Q4873010,Bataille de la Scarpe (1918),50.270556,2.894167,1918-08-26T00:00:00Z
http://www.wikidata.org/entity/Q2889532,bataille de Noirmoutier,46.966666666,-2.216666666,1794-01-02T00:00:00Z
http://www.wikidata.org/entity/Q4873028,bataille de la Tongue River,44.905542,-107.162704,
http://www.wikidata.org/entity/Q2889543,bataille de Nooitgedacht,-25.86,27.5531,
http://www.wikidata.org/entity/Q2889574,bataille de Palluau,46.805833333,-1.618333333,
http://www.wikidata.org/entity/Q2889540,bataille de Noain,42.758,-1.654,
http://www.wikidata.org/entity/Q2889555,bataille de Nowa Wieś,51.638333,21.492222,
http://www.wikidata.org/entity/Q4296979,bataille de Vienna,38.9008351,-77.2564224,
http://www.wikidata.org/entity/Q5037004,Prise de Démérara et Essequibo,6.8,-58.16666667,
http://www.wikidata.org/entity/Q2889525,bataille de Noheji,40.52,141.08,
http://www.wikidata.org/entity/Q5036994,Prise de Cambridge,52.2053,0.1313,
http://www.wikidata.org/entity/Q2889545,bataille de Novare,45.43138889,8.71611111,
http://www.wikidata.org/entity/Q4873013,bataille des Chemises,57.03027778,-4.81888889,
http://www.wikidata.org/entity/Q2889560,bataille de Négapatam,10.7667,79.8333,
http://www.wikidata.org/entity/Q4312942,bataille de Grozny,43.31,45.69,
http://www.wikidata.org/entity/Q5036988,siège de Berwick,55.771,-2.007,1318-04-16T00:00:00Z
http://www.wikidata.org/entity/Q5037051,Prise de Pensacola de 1719,30.3478,-87.2972,
http://www.wikidata.org/entity/Q5037030,conquête de Mannheim,49.483333333,8.466666666,1622-10-20T00:00:00Z
http://www.wikidata.org/entity/Q4315653,bataille de Nevel (1943),56.033333333,29.916666666,
http://www.wikidata.org/entity/Q2889528,bataille de Noirmoutier,46.966666666,-2.216666666,
http://www.wikidata.org/entity/Q5037057,prise de Saint-Louis du Sénégal,16.0333,-16.5,
http://www.wikidata.org/entity/Q4337376,siège de Tartu,58.38,26.7225,1657-07-01T00:00:00Z
http://www.wikidata.org/entity/Q4337374,siège de Dorpat,58.38,26.7225,1656-06-01T00:00:00Z
http://www.wikidata.org/entity/Q5037056,prise de Saumur,47.26,-0.0769,
http://www.wikidata.org/entity/Q5037043,prise de Mỹ Tho,10.3556184,106.3634491,
http://www.wikidata.org/entity/Q4275075,bataille de Berezina (1920),54.231666666,28.508611111,
http://www.wikidata.org/entity/Q2889573,bataille de Padura,43.2,-2.88333333,
http://www.wikidata.org/entity/Q4337386,siège de Kiev,50.45,30.523611111,1658-08-22T00:00:00Z
http://www.wikidata.org/entity/Q4296967,première bataille de Fairfax Court House,38.844722222,-77.309166666,
http://www.wikidata.org/entity/Q5037002,bataille de Damas,33.5125,36.3,1918-09-26T00:00:00Z
http://www.wikidata.org/entity/Q5037066,capture de Tucson,32.221667,-110.926389,
http://www.wikidata.org/entity/Q4271998,bataille de Maaten al-Sarra,21.683333,21.831111,
http://www.wikidata.org/entity/Q2889551,bataille de Nui Bop,21.848,106.758,1885-01-03T00:00:00Z
http://www.wikidata.org/entity/Q697059,bataille de Hong Kong,22.2825,114.161111111,1941-12-08T00:00:00Z
http://www.wikidata.org/entity/Q697267,bataille d'Almenar,41.7958,0.568889,
http://www.wikidata.org/entity/Q697306,bataille de Wissembourg,49.016666666,7.95,
http://www.wikidata.org/entity/Q697266,bataille de Saint-Privat,49.110555555,6.030555555,
http://www.wikidata.org/entity/Q2889480,bataille de Nerenstetten,48.5289,10.0992,
http://www.wikidata.org/entity/Q2889446,bataille de Na San,21.215392777,104.036005,1952-11-23T00:00:00Z
http://www.wikidata.org/entity/Q2889502,bataille de New Hope Church,33.961,-84.7875,1864-05-25T00:00:00Z
http://www.wikidata.org/entity/Q2889481,bataille de Ndjamena,12.116388888,15.072222222,
http://www.wikidata.org/entity/Q2889482,combat de Neresheim,48.7542,10.3344,
http://www.wikidata.org/entity/Q2889477,bataille de Nassau,25.06,-77.345,1776-03-03T00:00:00Z
http://www.wikidata.org/entity/Q2889462,bataille de Nadjaf,31.99583333,44.31444444,2004-08-05T00:00:00Z
http://www.wikidata.org/entity/Q2889509,bataille de New Bern,35.0428,-77.0148,
http://www.wikidata.org/entity/Q2889449,bataille de Nantes,47.218055555,-1.552777777,
http://www.wikidata.org/entity/Q2889455,bataille de Nantes,47.218055555,-1.552777777,
http://www.wikidata.org/entity/Q2889520,bataille de Nicopolis,40.3,37.83333333,
http://www.wikidata.org/entity/Q1836863,bataille de Belvoir,32.59556389,35.52161111,
http://www.wikidata.org/entity/Q1819989,bataille de Clark's Mill,36.9207,-92.4888,
http://www.wikidata.org/entity/Q1821843,bataille de Fort Pillow,35.6324,-89.8487,
http://www.wikidata.org/entity/Q1834971,bataille de Hill's Plantation,35.0365,-91.293,
http://www.wikidata.org/entity/Q1818854,bataille de Monte Castello,44.2218,10.9542,1944-11-25T00:00:00Z
http://www.wikidata.org/entity/Q1818410,bataille de Maserfield,52.86,-3.054,
http://www.wikidata.org/entity/Q1822262,siège de Rennes,48.114166666,-1.680833333,1356-10-11T00:00:00Z
http://www.wikidata.org/entity/Q4220168,bataille de Kiev (janvier 1919),50.4,30.54,1919-01-18T00:00:00Z
http://www.wikidata.org/entity/Q4187960,bataille d'Inō,35.206083333,136.8905,
http://www.wikidata.org/entity/Q4204344,bataille de Chelsea Creek,42.38188056,-71.03201944,
http://www.wikidata.org/entity/Q4208426,bataille de Pasir Panjang,1.28333,103.767,1942-02-13T00:00:00Z
http://www.wikidata.org/entity/Q5452548,bataille de Wissembourg,49.0383,7.94694,
http://www.wikidata.org/entity/Q5452520,Première bataille de Jaundé,3.86666667,11.51666667,1915-05-01T00:00:00Z
http://www.wikidata.org/entity/Q5454129,première bataille d'El Djorf,35.37579,8.2803,
http://www.wikidata.org/entity/Q5452540,bataille de Tunmen,22.3713,113.9782,
http://www.wikidata.org/entity/Q5722611,bataille de La Victoria,10.227777777,-67.333611111,
http://www.wikidata.org/entity/Q5722190,première bataille d'Angostura,8.13793,-63.548266,
http://www.wikidata.org/entity/Q5486518,bataille de Corinthe,38.633333,22.766667,
http://www.wikidata.org/entity/Q5722546,bataille de Lomas Valentinas,-25.591666666,-57.517777777,1868-12-21T00:00:00Z
http://www.wikidata.org/entity/Q5722537,bataille d'Ica,-14.036388888,-75.779166666,
http://www.wikidata.org/entity/Q5722574,bataille de La Albarrada,-37.318083333,-73.374222222,
http://www.wikidata.org/entity/Q696839,bataille d'Arras,50.25,2.7,
http://www.wikidata.org/entity/Q696835,libération de Paris,48.8735,2.29642,1944-08-19T00:00:00Z
http://www.wikidata.org/entity/Q4527027,bataille de Tashkent,41.3397639,69.3791611,
http://www.wikidata.org/entity/Q4584046,bataille de Fort Cumberland,45.865,-64.291111111,1776-11-10T00:00:00Z
http://www.wikidata.org/entity/Q4587925,bataille de Matrand,60.02921667,12.12452778,
http://www.wikidata.org/entity/Q4580894,bataille de Brännkyrka,59.29120278,18.05611074,
http://www.wikidata.org/entity/Q4568436,bataille de San Pietro Infine,41.44444444,13.95861111,1943-12-08T00:00:00Z
http://www.wikidata.org/entity/Q4582489,bataille de Mount Tumbledown,-51.696388888,-57.9675,1982-06-13T00:00:00Z
http://www.wikidata.org/entity/Q4587924,bataille de Fredericia,55.5675,9.75333,
http://www.wikidata.org/entity/Q4583774,bataille de Kettle Creek,33.690796,-82.884563,
http://www.wikidata.org/entity/Q4530556,bataille de Dargo,42.95,46.233,
http://www.wikidata.org/entity/Q4562817,bataille de Tara,53.5775,-6.61194,
http://www.wikidata.org/entity/Q2889272,bataille de Marseille,43.33,5.38,1944-08-21T00:00:00Z
http://www.wikidata.org/entity/Q2889240,bataille de Maria-Belchite,41.5522,-0.99194,
http://www.wikidata.org/entity/Q2889228,bataille de Marach,37.5833,36.9333,
http://www.wikidata.org/entity/Q2889263,bataille de Marjayoun,33.359166666,35.588333333,
http://www.wikidata.org/entity/Q2889222,bataille de Malte,35.895,14.520555555,
http://www.wikidata.org/entity/Q2889266,bataille de Marmelade,19.517,-72.35,
http://www.wikidata.org/entity/Q2889252,bataille de Marasesti,45.88,27.1348,1917-08-06T00:00:00Z
http://www.wikidata.org/entity/Q2889268,bataille de Marmiton River,37.8717,-94.6153,
http://www.wikidata.org/entity/Q2889251,bataille de Marianna,30.77638889,-85.23805556,
http://www.wikidata.org/entity/Q2889262,bataille de Marino,41.766666666,12.666666666,
http://www.wikidata.org/entity/Q1811747,bataille de Bulgarophygon,41.43333333,27.1,
http://www.wikidata.org/entity/Q1814482,bataille d'Elbe,42.75,10.23,
http://www.wikidata.org/entity/Q1813378,bataille de Tskhinvali,42.2331,43.9661,2008-08-08T00:00:00Z
http://www.wikidata.org/entity/Q1814248,bataille du Haarlemmermeer,52.37595278,4.68308056,
http://www.wikidata.org/entity/Q1814863,bataille d'Alicudi,38.5375,14.423888888,
http://www.wikidata.org/entity/Q1814334,bataille de Tomaszów Lubelski,50.45,23.4167,1939-09-17T00:00:00Z
http://www.wikidata.org/entity/Q1814494,bataille de Kentish Knock,51.5,1.2,
http://www.wikidata.org/entity/Q4271054,bataille de Lwów,49.8425,24.032222222,1920-07-01T00:00:00Z
http://www.wikidata.org/entity/Q4269619,bataille de Catana,37.502777777,15.087222222,
http://www.wikidata.org/entity/Q4245345,bataille de Tornavento,45.6,8.63333,
http://www.wikidata.org/entity/Q4246927,bataille de Koumeyki,49.534722,31.526667,
http://www.wikidata.org/entity/Q4238502,bataille de Kronstadt,60.072,29.253,1790-06-03T00:00:00Z
http://www.wikidata.org/entity/Q4271928,bataille de Balikpapan,-1.273,116.849,
http://www.wikidata.org/entity/Q4262569,bataille de Lipitsa,52.6059493,39.5876808,
http://www.wikidata.org/entity/Q5037078,capture du San Joaquin,10.4114,-75.535,
http://www.wikidata.org/entity/Q5092505,massacre de Cherry Valley,42.808888888,-74.737222222,
http://www.wikidata.org/entity/Q5114097,bataille de Bassignana,45.0,8.73333,
http://www.wikidata.org/entity/Q5114097,bataille de Bassignana,45.0022,8.73194,
http://www.wikidata.org/entity/Q5123963,Bloody Sunday,-28.9825,25.093055555,
http://www.wikidata.org/entity/Q5176240,combat de Council House,29.4245,-98.4929,
http://www.wikidata.org/entity/Q5166670,Convoy de la victoria,36.07805556,-5.39916667,
http://www.wikidata.org/entity/Q5137071,Blitz de Clydebank,55.8997,-4.4006,
http://www.wikidata.org/entity/Q5289222,bataille de Boruszkowce,49.9725,27.631111111,
http://www.wikidata.org/entity/Q5208045,massacre de Dade,28.65222222,-82.12666667,
http://www.wikidata.org/entity/Q5180273,bataille de Weymouth,50.6075,-2.4553,1645-02-27T00:00:00Z
http://www.wikidata.org/entity/Q5150712,combat de Korneuburg,48.345278,16.333056,
http://www.wikidata.org/entity/Q695680,bataille de Nachod,50.426111111,16.194444444,
http://www.wikidata.org/entity/Q695198,sac d'Otrante,40.15,18.4833,1480-07-01T00:00:00Z
http://www.wikidata.org/entity/Q695485,bataille de Jumonville Glen,39.81413889,-79.58710556,
http://www.wikidata.org/entity/Q695312,bataille de Breslau,51.116667,17.033333,
http://www.wikidata.org/entity/Q695314,bataille de Soor,50.515278,15.898611,
http://www.wikidata.org/entity/Q695925,bataille de Hochkirch,51.148611111,14.57,
http://www.wikidata.org/entity/Q697579,bataille du lac Khassan,42.43590556,130.61100556,1938-07-29T00:00:00Z
http://www.wikidata.org/entity/Q697621,siège du Fort Zeelandia,23.001666666,120.160833333,1661-03-30T00:00:00Z
http://www.wikidata.org/entity/Q2889890,bataille de Saint Matthew,54.5992,-5.905983,1970-06-27T00:00:00Z
http://www.wikidata.org/entity/Q2889877,bataille de Saint-Jean-de-Monts,46.793611111,-2.058888888,1795-08-11T00:00:00Z
http://www.wikidata.org/entity/Q2889912,bataille de San Juan de Ulúa,19.2075,-96.1325,
http://www.wikidata.org/entity/Q2889889,bataille de Sainte-Anne-d'Auray,47.704166666,-2.952777777,
http://www.wikidata.org/entity/Q2889885,bataille de Saint-Raphaël,19.483,-72.2,1794-10-20T00:00:00Z
http://www.wikidata.org/entity/Q2889869,bataille de Saint-Gervais,46.9025,-1.997222222,
http://www.wikidata.org/entity/Q2889878,bataille de Saint-James,48.523611111,-1.323333333,
http://www.wikidata.org/entity/Q2889895,bataille de Salaita,-3.4,37.683333333,
http://www.wikidata.org/entity/Q2889913,bataille de Sand River,-28.7,26.46666667,
http://www.wikidata.org/entity/Q2889870,bataille de Saint-Hilaire-des-Landes,48.352222222,-1.356666666,
http://www.wikidata.org/entity/Q2889892,bataille de Saltes,37.25,-6.95,
http://www.wikidata.org/entity/Q2889913,bataille de Sand River,-28.170722222,27.035361111,
http://www.wikidata.org/entity/Q2889872,bataille de Saint-Gilles-sur-Vie,46.698333333,-1.939444444,1815-06-02T00:00:00Z
http://www.wikidata.org/entity/Q2889883,bataille de Saint-Denis,50.48333333,4.01666667,
http://www.wikidata.org/entity/Q2889887,bataille de Sainte-Barbe,47.607777777,-3.135555555,
http://www.wikidata.org/entity/Q698706,bataille de Kosovo,42.63,21.12,1448-10-26T00:00:00Z
http://www.wikidata.org/entity/Q698828,siège de Przemyśl,49.78611111,22.77388889,1914-11-09T00:00:00Z
http://www.wikidata.org/entity/Q698045,sac de Magdebourg,52.13333333,11.61666667,1631-05-20T00:00:00Z
http://www.wikidata.org/entity/Q698828,siège de Przemyśl,49.78498,22.76728,1914-11-09T00:00:00Z
http://www.wikidata.org/entity/Q698166,bataille de Calcinato,45.45,10.4167,
http://www.wikidata.org/entity/Q698440,bataille de Turbigo,45.312222,8.546111,
http://www.wikidata.org/entity/Q2889677,bataille de Portland Harbor,43.663153,-70.221004,
http://www.wikidata.org/entity/Q2889689,bataille de Portomaggiore,44.7,11.8,
http://www.wikidata.org/entity/Q2889658,bataille de Pontorson,48.554166666,-1.505833333,
http://www.wikidata.org/entity/Q2889650,bataille de Ponte Ferreira,41.18333333,-8.5,
http://www.wikidata.org/entity/Q2889640,bataille de Pont-Charrault,46.65,-1.0,
http://www.wikidata.org/entity/Q2889683,bataille de Porto Delphino,38.47833333,26.12833333,
http://www.wikidata.org/entity/Q2889670,bataille de Port-Républicain,18.54,-72.3399,1794-05-30T00:00:00Z
http://www.wikidata.org/entity/Q2889664,bataille de Ponte Sampaio,42.348889,-8.606667,1809-06-07T00:00:00Z
http://www.wikidata.org/entity/Q2889644,bataille de Pontlatzer Brücke,47.076388888,10.663611111,1809-08-08T00:00:00Z
http://www.wikidata.org/entity/Q2889668,bataille de Poplar Grove,-28.90888889,25.36583333,
http://www.wikidata.org/entity/Q2889651,bataille de Pontlieue,47.981111111,0.211666666,
http://www.wikidata.org/entity/Q2889687,bataille de Port Royal,32.25,-80.66,
http://www.wikidata.org/entity/Q2889681,bataille de Porto-Longo,36.9,21.6833,
http://www.wikidata.org/entity/Q2889660,bataille de Pontvallain,47.768888888,0.206944444,
http://www.wikidata.org/entity/Q1809351,bataille de Gaines's Mill,37.579,-77.2872,
http://www.wikidata.org/entity/Q1811438,bataille de Waxhaws,34.74195278,-80.62579167,
http://www.wikidata.org/entity/Q1808450,bataille de Buena Vista,25.336958333,-101.046438888,1847-02-22T00:00:00Z
http://www.wikidata.org/entity/Q1809645,bataille de Szack,51.4878,23.9297,
http://www.wikidata.org/entity/Q1808375,bataille de Solebay,52.4,1.8,
http://www.wikidata.org/entity/Q1807251,bataille de La Higueruela,37.237513888,-3.707944444,
http://www.wikidata.org/entity/Q5722914,bataille de San Lorenzo,19.143055555,-98.235277777,1863-05-08T00:00:00Z
http://www.wikidata.org/entity/Q5723140,Bataille de Villanueva de Barcarrota (1336),38.517415,-6.850933,
http://www.wikidata.org/entity/Q5722771,bataille de Parral,26.555,-105.394,
http://www.wikidata.org/entity/Q5723019,bataille de Tampico,22.255278,-97.868611,
http://www.wikidata.org/entity/Q5722803,bataille de la Pointe du Hoc,49.395833,-0.988889,
http://www.wikidata.org/entity/Q5723071,bataille de Totoapan,17.595,-94.38,
http://www.wikidata.org/entity/Q5722730,bataille de Namasigüe,13.202222222,-87.133611111,
http://www.wikidata.org/entity/Q5722741,bataille d'Ochomogo,9.900155,-83.944142,
http://www.wikidata.org/entity/Q5723131,bataille de Villa de Álvarez,19.15,-103.44,
http://www.wikidata.org/entity/Q5722855,bataille de Sabiñánigo,42.633333333,-0.15,1937-09-22T00:00:00Z
http://www.wikidata.org/entity/Q5722885,bataille de San Félix,8.317643,-62.622102,
http://www.wikidata.org/entity/Q697697,bataille de Zborov,49.666666666,25.15,1917-07-01T00:00:00Z
http://www.wikidata.org/entity/Q697654,siège de Buda,47.466666666,19.05,1686-06-18T00:00:00Z
http://www.wikidata.org/entity/Q697748,bataille du Cer,44.554444444,19.528055555,1914-08-15T00:00:00Z
http://www.wikidata.org/entity/Q697680,bataille de Tali-Ihantala,60.7681,28.8786,1944-06-25T00:00:00Z
http://www.wikidata.org/entity/Q2889760,bataille de Reggio,38.11139,15.66194,
http://www.wikidata.org/entity/Q2889761,bataille de Rethel,49.275278,4.521667,
http://www.wikidata.org/entity/Q2889788,bataille de Ringgold Gap,34.9112,-85.1015,
http://www.wikidata.org/entity/Q2889791,bataille de Ridgeway,42.904444444,-79.041666666,
http://www.wikidata.org/entity/Q2889756,bataille de Redon,47.652222222,-2.083611111,
http://www.wikidata.org/entity/Q2889747,bataille de Ramadi,33.416666666,43.3,
http://www.wikidata.org/entity/Q2889775,bataille de Rheinberg,51.54666667,6.60055556,
http://www.wikidata.org/entity/Q2889766,bataille de Rhadern,51.16906,8.79672,
